MFC,0,12256,PAD_PREOP,1.20,1.80,-1.40,1.58,-0.49,80.12,80.19,1003.65,80.19,0.00,80.23,180.00,38
MFC,0,12456,PAD_PREOP,1.60,1.70,-1.00,1.54,-0.48,80.11,80.18,1003.66,80.18,0.00,80.23,180.00,38
MFC,0,12656,PAD_PREOP,2.10,0.70,-4.20,3.75,-0.47,80.12,80.19,1003.65,80.19,0.00,80.23,180.00,38
MFC,0,12856,PAD_PREOP,1.30,1.80,-1.10,1.48,-0.46,80.12,80.19,1003.65,80.19,0.00,80.23,180.00,38
MFC,0,13056,PAD_PREOP,1.50,1.20,-0.50,0.98,-0.45,80.12,80.18,1003.66,80.18,0.00,80.23,180.00,37
MFC,0,13256,PAD_PREOP,0.70,1.10,-1.10,0.71,-0.44,80.13,80.20,1003.65,80.20,0.00,80.23,180.00,38
MFC,0,13456,PAD_PREOP,1.60,2.10,-1.80,2.20,-0.43,80.13,80.18,1003.65,80.18,0.00,80.23,180.00,38
MFC,0,13656,PAD_PREOP,1.60,1.70,-0.40,1.37,-0.41,80.15,80.22,1003.65,80.22,0.00,80.23,180.00,37
MFC,0,13856,PAD_PREOP,0.90,1.90,-1.50,1.58,-0.39,80.17,80.25,1003.65,80.25,0.00,80.25,180.00,36
MFC,0,14056,PAD_PREOP,0.50,1.90,-1.10,1.25,-0.37,80.18,80.24,1003.65,80.24,0.00,80.25,180.00,37
MFC,0,14256,PAD_PREOP,0.40,1.60,-1.10,0.98,-0.35,80.20,80.27,1003.64,80.27,0.00,80.27,180.00,38
MFC,0,14456,PAD_PREOP,0.40,1.30,-1.50,1.02,-0.36,80.18,80.21,1003.65,80.21,0.00,80.27,180.00,38
MFC,0,14656,PAD_PREOP,1.60,1.50,-1.00,1.41,-0.37,80.15,80.18,1003.66,80.18,0.00,80.27,180.00,37
MFC,0,14856,PAD_PREOP,0.90,1.50,-0.80,0.92,-0.35,80.16,80.20,1003.65,80.20,0.00,80.27,180.00,37
MFC,0,15056,PAD_PREOP,1.70,1.70,-0.50,1.46,-0.33,80.17,80.21,1003.65,80.21,0.00,80.27,180.00,38
MFC,0,15256,PAD_PREOP,0.90,1.90,-0.90,1.29,-0.32,80.17,80.20,1003.65,80.20,0.00,80.27,180.00,37
MFC,0,15456,PAD_PREOP,1.80,1.30,-1.00,1.44,-0.32,80.17,80.20,1003.65,80.20,0.00,80.27,180.00,38
MFC,0,15656,PAD_PREOP,0.90,1.40,-1.00,0.94,-0.30,80.17,80.22,1003.65,80.22,0.00,80.27,180.00,37
MFC,0,15856,PAD_PREOP,0.90,1.90,-1.40,1.53,-0.29,80.17,80.20,1003.65,80.20,0.00,80.27,180.00,38
MFC,0,16056,PAD_PREOP,1.30,1.50,-0.60,1.07,-0.29,80.16,80.19,1003.65,80.19,0.00,80.27,180.00,35
MFC,0,16256,PAD_PREOP,1.10,1.50,-1.10,1.16,-0.29,80.14,80.17,1003.66,80.17,0.00,80.27,180.00,38
MFC,0,16456,PAD_PREOP,1.10,1.80,-1.30,1.48,-0.27,80.16,80.22,1003.65,80.22,0.00,80.27,180.00,37
MFC,0,16656,PAD_PREOP,2.00,1.10,-0.70,1.39,-0.27,80.15,80.18,1003.66,80.18,0.00,80.27,180.00,38
MFC,0,16856,PAD_PREOP,0.90,1.50,-1.20,1.12,-0.25,80.16,80.20,1003.65,80.20,0.00,80.27,180.00,38
MFC,0,17056,PAD_PREOP,1.10,1.50,-1.30,1.27,-0.23,80.18,80.22,1003.65,80.22,0.00,80.27,180.00,38
MFC,0,17256,PAD_PREOP,1.20,1.30,-1.00,1.03,-0.23,80.16,80.19,1003.65,80.19,0.00,80.27,180.00,38
MFC,0,17456,PAD_PREOP,1.30,1.40,-1.30,1.31,-0.21,80.17,80.20,1003.65,80.20,0.00,80.27,180.00,38
MFC,0,17656,PAD_PREOP,1.70,1.20,-0.90,1.27,-0.20,80.18,80.19,1003.65,80.19,0.00,80.27,180.00,38
MFC,0,17856,PAD_PREOP,0.80,1.70,-1.30,1.28,-0.20,80.17,80.18,1003.65,80.18,0.00,80.27,180.00,39
MFC,0,18056,PAD_PREOP,0.50,1.40,-1.10,0.85,-0.17,80.19,80.20,1003.65,80.20,0.00,80.27,180.00,38
MFC,0,18256,PAD_PREOP,0.70,1.10,-1.30,0.84,-0.16,80.20,80.20,1003.65,80.20,0.00,80.27,180.00,38
MFC,0,18456,PAD_PREOP,0.90,1.30,-1.20,0.98,-0.17,80.18,80.18,1003.66,80.18,0.00,80.27,180.00,37
MFC,0,18656,PAD_PREOP,1.20,1.20,-1.20,1.08,-0.14,80.20,80.21,1003.65,80.21,0.00,80.27,180.00,38
MFC,0,18856,PAD_PREOP,1.10,1.50,-1.50,1.39,-0.13,80.20,80.21,1003.65,80.21,0.00,80.27,180.00,39
MFC,0,19056,PAD_PREOP,1.50,1.40,-0.20,1.06,-0.13,80.19,80.20,1003.65,80.20,0.00,80.27,180.00,38
MFC,0,19256,PAD_PREOP,0.90,1.30,-0.90,0.82,-0.13,80.19,80.19,1003.65,80.19,0.00,80.27,180.00,37
MFC,0,19456,PAD_PREOP,1.50,1.70,-0.50,1.32,-0.12,80.19,80.20,1003.65,80.20,0.00,80.27,180.00,37
MFC,0,19656,PAD_PREOP,1.10,1.50,-1.00,1.11,-0.11,80.19,80.19,1003.65,80.19,0.00,80.27,180.00,39
MFC,0,19856,PAD_PREOP,1.30,1.20,-1.10,1.08,-0.11,80.19,80.19,1003.65,80.19,0.00,80.27,180.00,37
MFC,0,20056,PAD_PREOP,1.30,1.00,-1.50,1.22,-0.10,80.19,80.19,1003.65,80.19,0.00,80.27,180.00,39
MFC,0,20256,PAD_PREOP,0.60,0.30,-1.10,0.29,-0.08,80.20,80.20,1003.65,80.20,0.00,80.27,180.00,38
MFC,0,20456,PAD_PREOP,1.10,1.10,-1.00,0.85,-0.08,80.20,80.20,1003.65,80.20,0.00,80.27,180.00,38
MFC,0,20656,PAD_PREOP,1.50,1.90,-1.00,1.62,-0.09,80.18,80.19,1003.65,80.19,0.00,80.27,180.00,38
