MFC,0,11860,PAD_PREOP,0.80,1.10,-0.70,0.00,110.17,1000.09,180,39
MFC,0,12060,PAD_PREOP,1.50,0.40,-1.00,0.00,110.21,1000.08,180,39
MFC,0,12260,PAD_PREOP,1.30,0.70,-0.70,0.00,110.05,1000.10,180,38
MFC,0,12460,PAD_PREOP,0.90,1.10,-0.70,0.00,109.83,1000.13,180,39
MFC,0,12660,PAD_PREOP,1.20,1.10,-0.70,0.00,110.08,1000.10,180,38
MFC,0,12860,PAD_PREOP,0.90,0.30,-0.50,0.00,110.09,1000.09,180,39
MFC,0,13060,PAD_PREOP,1.30,0.90,-0.30,0.00,110.14,1000.09,180,39
MFC,0,13260,PAD_PREOP,1.10,0.50,-1.20,0.00,110.06,1000.10,180,38
MFC,0,13460,PAD_PREOP,1.10,1.10,-1.00,0.00,110.02,1000.10,180,38
MFC,0,13660,PAD_PREOP,0.80,0.70,-1.10,0.00,109.98,1000.11,180,38
MFC,0,13860,PAD_PREOP,1.00,0.70,-0.70,0.00,110.06,1000.10,180,41
MFC,0,14060,PAD_PREOP,1.10,1.20,-0.70,0.00,110.10,1000.09,180,38
MFC,0,14260,PAD_PREOP,1.70,1.20,-1.00,0.00,110.13,1000.09,180,39
MFC,0,14460,PAD_PREOP,1.20,1.00,-1.00,0.00,110.12,1000.09,180,39
MFC,0,14660,PAD_PREOP,1.20,0.90,-1.10,0.00,109.91,1000.12,180,38
MFC,0,14860,PAD_PREOP,0.60,1.00,-0.80,0.00,109.97,1000.11,180,41
MFC,0,15060,PAD_PREOP,0.80,0.70,-0.60,0.00,110.03,1000.10,180,39
MFC,0,15260,PAD_PREOP,1.20,0.70,-0.30,0.00,110.04,1000.10,180,39
MFC,0,15460,PAD_PREOP,0.70,0.10,-0.60,0.00,110.08,1000.10,180,38
MFC,0,15660,PAD_PREOP,0.50,0.60,-0.80,0.00,110.06,1000.10,180,39
MFC,0,15860,PAD_PREOP,1.40,0.90,-0.50,0.00,110.08,1000.10,180,39
MFC,0,16060,PAD_PREOP,0.70,0.60,-0.70,0.00,109.97,1000.11,180,38
MFC,0,16260,PAD_PREOP,1.80,1.00,-0.30,0.00,109.88,1000.12,180,38
MFC,0,16460,PAD_PREOP,1.70,0.30,-0.70,0.00,109.85,1000.12,180,41
MFC,0,16660,PAD_PREOP,1.10,1.00,-1.20,0.00,109.66,1000.15,180,41
MFC,0,16860,PAD_PREOP,1.20,1.10,-0.80,0.00,109.91,1000.12,180,39
MFC,0,17060,PAD_PREOP,1.30,0.60,-1.00,0.00,109.76,1000.13,180,38
MFC,0,17260,PAD_PREOP,1.20,0.80,-0.20,0.00,109.58,1000.16,180,38
MFC,0,17460,PAD_PREOP,0.60,1.20,-0.90,0.00,109.71,1000.14,180,38
MFC,0,17660,PAD_PREOP,1.00,1.20,-0.80,0.00,109.83,1000.13,180,40
MFC,0,17860,PAD_PREOP,1.40,1.30,-0.20,0.00,110.03,1000.10,180,38
MFC,0,18060,PAD_PREOP,0.70,1.00,-1.00,0.00,109.94,1000.11,180,37
MFC,0,18260,PAD_PREOP,1.20,1.40,-1.00,0.00,109.69,1000.14,180,41
MFC,0,18460,PAD_PREOP,2.20,1.00,-0.90,0.00,109.67,1000.14,180,40
MFC,0,18660,PAD_PREOP,1.30,0.90,0.40,0.00,109.61,1000.15,180,39
MFC,0,18860,PAD_PREOP,0.90,1.30,-0.60,0.00,109.63,1000.15,180,41
MFC,0,19060,PAD_PREOP,1.10,1.40,-0.60,0.00,109.64,1000.15,180,41
MFC,0,19260,PAD_PREOP,1.80,0.70,-0.80,0.00,109.57,1000.16,180,41
MFC,0,19460,PAD_PREOP,1.40,0.40,-1.00,0.00,109.40,1000.18,180,41
MFC,0,19660,PAD_PREOP,1.00,1.20,-0.40,0.00,109.50,1000.16,180,39
MFC,0,19860,PAD_PREOP,0.70,0.40,-1.00,0.00,109.44,1000.17,180,40
MFC,0,20060,PAD_PREOP,2.20,0.70,0.30,0.00,109.50,1000.16,180,41
MFC,0,20260,PAD_PREOP,0.90,0.90,-0.40,0.00,109.64,1000.15,180,40
MFC,0,20460,PAD_PREOP,1.90,1.40,-1.30,0.00,109.67,1000.14,180,38
MFC,0,20660,PAD_PREOP,1.50,1.20,-0.40,0.00,109.54,1000.16,180,40
MFC,0,20860,PAD_PREOP,0.90,1.60,-1.10,0.00,109.57,1000.16,180,40
MFC,0,21060,PAD_PREOP,1.90,1.10,-0.20,0.00,109.53,1000.16,180,38
MFC,0,21260,PAD_PREOP,1.10,1.50,-0.90,0.00,109.53,1000.16,180,41
MFC,0,21460,PAD_PREOP,1.80,0.40,0.40,0.00,109.54,1000.16,180,40
MFC,0,21660,PAD_PREOP,0.70,1.00,-0.70,0.00,109.59,1000.15,180,40
MFC,0,21860,PAD_PREOP,1.20,1.10,-1.00,0.00,109.77,1000.13,180,39
MFC,0,22060,PAD_PREOP,1.70,1.10,-0.20,0.00,109.62,1000.15,180,39
MFC,0,22260,PAD_PREOP,1.10,1.10,-0.80,0.00,109.67,1000.14,180,41
